Row ID,Ship Mode,Customer ID,Segment,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
6655,Standard Class,KM-16375,Home Office,Gilbert,Arizona,85234,West,Technology,Phones,333.576,3,0.2,25.0182
6656,Standard Class,KM-16375,Home Office,Gilbert,Arizona,85234,West,Technology,Accessories,31.992,1,0.2,4.7988
6657,Standard Class,KM-16375,Home Office,Gilbert,Arizona,85234,West,Office Supplies,Storage,51.168,2,0.2,-6.396
6658,Standard Class,KM-16375,Home Office,Gilbert,Arizona,85234,West,Office Supplies,Envelopes,10.64,5,0.2,3.857
6659,Standard Class,KM-16375,Home Office,Gilbert,Arizona,85234,West,Furniture,Furnishings,68.704,2,0.2,16.3172
6660,Standard Class,KM-16375,Home Office,Gilbert,Arizona,85234,West,Furniture,Tables,386.91,9,0.5,-185.7168
9318,Standard Class,DK-13090,Consumer,Carrollton,Texas,75007,Central,Technology,Accessories,47.904,1,0.2,-2.994
2083,Standard Class,CK-12595,Consumer,Los Angeles,California,90008,West,Office Supplies,Paper,37.44,6,0,16.848
6027,Standard Class,AC-10615,Corporate,Seattle,Washington,98115,West,Office Supplies,Fasteners,8.4,5,0,0.336
6028,Standard Class,AC-10615,Corporate,Seattle,Washington,98115,West,Technology,Phones,71.96,5,0.2,25.186
1992,Standard Class,CB-12415,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,4.956,4,0.7,-3.7996
7227,Standard Class,ES-14080,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,123.92,5,0.2,38.725
7228,Standard Class,ES-14080,Corporate,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,1319.8,5,0.2,214.4675
3765,Standard Class,MH-18025,Consumer,Chicago,Illinois,60623,Central,Office Supplies,Binders,1.788,3,0.8,-3.0396
7534,Standard Class,SW-20245,Consumer,Greenville,North Carolina,27834,South,Furniture,Chairs,196.784,2,0.2,-22.1382
7535,Standard Class,SW-20245,Consumer,Greenville,North Carolina,27834,South,Furniture,Bookcases,231.92,5,0.2,5.798
1189,Second Class,BT-11530,Home Office,Los Angeles,California,90036,West,Office Supplies,Appliances,81.92,4,0,22.1184
1190,Second Class,BT-11530,Home Office,Los Angeles,California,90036,West,Technology,Phones,889.536,8,0.2,66.7152
1191,Second Class,BT-11530,Home Office,Los Angeles,California,90036,West,Furniture,Chairs,892.224,3,0.2,89.2224
1192,Second Class,BT-11530,Home Office,Los Angeles,California,90036,West,Office Supplies,Paper,223.92,4,0,109.7208
1193,Second Class,BT-11530,Home Office,Los Angeles,California,90036,West,Office Supplies,Paper,23.12,4,0,11.3288
6921,Standard Class,BM-11140,Consumer,Santa Barbara,California,93101,West,Office Supplies,Appliances,356.79,7,0,99.9012
9991,Standard Class,DB-13060,Consumer,Costa Mesa,California,92627,West,Furniture,Furnishings,91.96,2,0,15.6332
9992,Standard Class,DB-13060,Consumer,Costa Mesa,California,92627,West,Technology,Phones,258.576,2,0.2,19.3932
9993,Standard Class,DB-13060,Consumer,Costa Mesa,California,92627,West,Office Supplies,Paper,29.6,4,0,13.32
9766,Standard Class,DB-13660,Consumer,Middletown,Connecticut,6457,East,Office Supplies,Binders,9.84,2,0,4.7232
9767,Standard Class,DB-13660,Consumer,Middletown,Connecticut,6457,East,Office Supplies,Paper,7.78,1,0,3.501
1770,Standard Class,SC-20770,Corporate,Dallas,Texas,75081,Central,Office Supplies,Supplies,6.976,4,0.2,-1.3952
1771,Standard Class,SC-20770,Corporate,Dallas,Texas,75081,Central,Office Supplies,Binders,12.222,7,0.8,-20.1663
2509,Standard Class,MY-17380,Corporate,Los Angeles,California,90045,West,Technology,Phones,196.776,3,0.2,14.7582
2510,Standard Class,MY-17380,Corporate,Los Angeles,California,90045,West,Technology,Accessories,479.94,6,0,52.7934
7638,Standard Class,DB-13555,Corporate,Newark,Delaware,19711,East,Office Supplies,Art,59.52,3,0,15.4752
7639,Standard Class,DB-13555,Corporate,Newark,Delaware,19711,East,Office Supplies,Envelopes,57.96,7,0,27.2412
7640,Standard Class,DB-13555,Corporate,Newark,Delaware,19711,East,Furniture,Bookcases,441.96,2,0,101.6508
7641,Standard Class,DB-13555,Corporate,Newark,Delaware,19711,East,Office Supplies,Paper,68.04,6,0,33.3396
7861,Standard Class,JA-15970,Consumer,Cuyahoga Falls,Ohio,44221,East,Office Supplies,Binders,18.528,4,0.7,-12.352
9252,Standard Class,KD-16615,Corporate,Los Angeles,California,90008,West,Office Supplies,Binders,107.648,2,0.2,33.64
9293,Same Day,RS-19765,Corporate,Waco,Texas,76706,Central,Office Supplies,Binders,0.556,1,0.8,-0.9452
1323,Standard Class,LP-17095,Consumer,Murray,Kentucky,42071,South,Office Supplies,Appliances,72.8,5,0,19.656
3062,Standard Class,RE-19450,Consumer,Dallas,Texas,75081,Central,Office Supplies,Paper,26.88,8,0.2,9.744
3474,Standard Class,EP-13915,Consumer,Dearborn Heights,Michigan,48127,Central,Furniture,Chairs,180.98,1,0,47.0548
3475,Standard Class,EP-13915,Consumer,Dearborn Heights,Michigan,48127,Central,Technology,Accessories,99.98,2,0,42.9914
6576,Standard Class,EJ-13720,Consumer,Los Angeles,California,90008,West,Technology,Accessories,1049.44,8,0,440.7648
6577,Standard Class,EJ-13720,Consumer,Los Angeles,California,90008,West,Furniture,Chairs,170.352,3,0.2,-17.0352
8619,Standard Class,BT-11395,Corporate,Los Angeles,California,90004,West,Furniture,Tables,399.672,7,0.2,-14.9877
420,Standard Class,SP-20860,Corporate,Los Angeles,California,90045,West,Office Supplies,Art,9.32,4,0,2.7028
421,Standard Class,SP-20860,Corporate,Los Angeles,California,90045,West,Office Supplies,Envelopes,15.25,1,0,7.015
5296,Standard Class,DP-13000,Consumer,Houston,Texas,77041,Central,Office Supplies,Paper,89.568,2,0.2,32.4684
6447,Second Class,TT-21460,Home Office,Houston,Texas,77095,Central,Furniture,Furnishings,103.5,5,0.6,-77.625
6448,Second Class,TT-21460,Home Office,Houston,Texas,77095,Central,Office Supplies,Labels,2.464,1,0.2,0.8624
6449,Second Class,TT-21460,Home Office,Houston,Texas,77095,Central,Office Supplies,Storage,8.72,1,0.2,0.654
3813,Same Day,PK-19075,Consumer,Milwaukee,Wisconsin,53209,Central,Office Supplies,Labels,25.06,2,0,11.7782
4744,Same Day,JD-16060,Consumer,Rochester,Minnesota,55901,Central,Office Supplies,Fasteners,7.9,2,0,2.528
4745,Same Day,JD-16060,Consumer,Rochester,Minnesota,55901,Central,Office Supplies,Storage,221.16,4,0,57.5016
4746,Same Day,JD-16060,Consumer,Rochester,Minnesota,55901,Central,Office Supplies,Binders,127.96,2,0,62.7004
4747,Same Day,JD-16060,Consumer,Rochester,Minnesota,55901,Central,Office Supplies,Binders,18.69,3,0,9.1581
5949,Same Day,CB-12535,Corporate,Southaven,Mississippi,38671,South,Office Supplies,Envelopes,42.68,4,0,19.6328
5950,Same Day,CB-12535,Corporate,Southaven,Mississippi,38671,South,Technology,Accessories,299.97,3,0,125.9874
5951,Same Day,CB-12535,Corporate,Southaven,Mississippi,38671,South,Office Supplies,Appliances,262.24,2,0,78.672
5952,Same Day,CB-12535,Corporate,Southaven,Mississippi,38671,South,Office Supplies,Binders,234.36,6,0,112.4928
3735,Second Class,RM-19750,Consumer,New York City,New York,10011,East,Office Supplies,Paper,26.38,1,0,12.1348
3736,Second Class,RM-19750,Consumer,New York City,New York,10011,East,Furniture,Furnishings,71.97,3,0,16.5531
4180,Standard Class,BF-11170,Home Office,San Francisco,California,94109,West,Office Supplies,Binders,14.976,9,0.2,5.4288
5151,Second Class,SH-19975,Corporate,San Francisco,California,94109,West,Office Supplies,Storage,67.78,2,0,16.945
6512,Standard Class,FC-14245,Home Office,San Francisco,California,94109,West,Office Supplies,Art,23.88,6,0,8.1192
6513,Standard Class,FC-14245,Home Office,San Francisco,California,94109,West,Office Supplies,Labels,11.52,4,0,5.6448
6514,Standard Class,FC-14245,Home Office,San Francisco,California,94109,West,Office Supplies,Paper,286.93,7,0,140.5957
6515,Standard Class,FC-14245,Home Office,San Francisco,California,94109,West,Technology,Phones,206.384,2,0.2,23.2182
9312,Standard Class,DW-13540,Consumer,Dallas,Texas,75220,Central,Office Supplies,Labels,4.928,2,0.2,1.7248
9313,Standard Class,DW-13540,Consumer,Dallas,Texas,75220,Central,Office Supplies,Art,63.488,4,0.2,4.7616
1372,Standard Class,MG-17890,Home Office,Clinton,Maryland,20735,East,Technology,Accessories,49.08,3,0,4.908
4903,Standard Class,SH-20395,Consumer,New York City,New York,10035,East,Office Supplies,Binders,25.92,6,0.2,9.072
4904,Standard Class,SH-20395,Consumer,New York City,New York,10035,East,Office Supplies,Labels,91.59,3,0,42.1314
360,First Class,VB-21745,Corporate,Columbus,Georgia,31907,South,Office Supplies,Appliances,647.84,8,0,168.4384
361,First Class,VB-21745,Corporate,Columbus,Georgia,31907,South,Office Supplies,Labels,20.7,2,0,9.936
4884,Standard Class,AH-10210,Consumer,Anaheim,California,92804,West,Office Supplies,Binders,171.2,5,0.2,64.2
4885,Standard Class,AH-10210,Consumer,Anaheim,California,92804,West,Office Supplies,Art,3.36,2,0,0.8736
1926,Standard Class,LW-16990,Corporate,San Francisco,California,94110,West,Technology,Accessories,199.98,2,0,69.993
8540,Standard Class,KB-16315,Consumer,Los Angeles,California,90008,West,Technology,Copiers,479.984,2,0.2,59.998
8541,Standard Class,KB-16315,Consumer,Los Angeles,California,90008,West,Office Supplies,Binders,30.84,5,0.2,9.6375
1254,Standard Class,MH-18115,Home Office,Chester,Pennsylvania,19013,East,Office Supplies,Art,5.248,2,0.2,0.5904
1255,Standard Class,MH-18115,Home Office,Chester,Pennsylvania,19013,East,Technology,Phones,35.91,3,0.4,-8.379
1256,Standard Class,MH-18115,Home Office,Chester,Pennsylvania,19013,East,Furniture,Furnishings,6.696,1,0.2,0.5022
1257,Standard Class,MH-18115,Home Office,Chester,Pennsylvania,19013,East,Furniture,Furnishings,43.872,2,0.2,11.5164
4294,Standard Class,EB-13870,Consumer,Philadelphia,Pennsylvania,19140,East,Technology,Phones,53.982,3,0.4,-10.7964
4997,Standard Class,KS-16300,Corporate,Raleigh,North Carolina,27604,South,Office Supplies,Appliances,48.784,1,0.2,3.6588
4998,Standard Class,KS-16300,Corporate,Raleigh,North Carolina,27604,South,Office Supplies,Binders,13.092,4,0.7,-10.0372
6689,Second Class,CM-11815,Corporate,San Francisco,California,94109,West,Technology,Accessories,111.96,4,0,21.2724
8413,Standard Class,MD-17350,Consumer,Dallas,Texas,75217,Central,Furniture,Tables,933.408,4,0.3,-173.3472
2994,Standard Class,MJ-17740,Consumer,Detroit,Michigan,48227,Central,Office Supplies,Binders,895.92,4,0,421.0824
7144,Standard Class,MH-17290,Home Office,Philadelphia,Pennsylvania,19140,East,Technology,Phones,776.85,5,0.4,-181.265
7145,Standard Class,MH-17290,Home Office,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,12.294,1,0.7,-8.6058
7146,Standard Class,MH-17290,Home Office,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,154.764,3,0.4,-46.4292
7147,Standard Class,MH-17290,Home Office,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,43.28,1,0.2,3.246
8043,Standard Class,PV-18985,Home Office,Cambridge,Massachusetts,2138,East,Technology,Accessories,63.88,4,0,24.9132
8044,Standard Class,PV-18985,Home Office,Cambridge,Massachusetts,2138,East,Furniture,Furnishings,26.72,1,0,11.7568
3188,Standard Class,KB-16585,Corporate,Lowell,Massachusetts,1852,East,Technology,Phones,69.93,7,0,32.1678
4636,Standard Class,BS-11380,Corporate,San Francisco,California,94122,West,Office Supplies,Storage,242.94,3,0,9.7176
5387,Standard Class,GA-14725,Consumer,Rogers,Arkansas,72756,South,Office Supplies,Binders,40.41,9,0,18.5886
2163,Standard Class,KF-16285,Home Office,Manteca,California,95336,West,Office Supplies,Paper,314.55,3,0,150.984
3065,Second Class,BF-11215,Home Office,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,90.8,8,0,25.424
3066,Second Class,BF-11215,Home Office,Albuquerque,New Mexico,87105,West,Technology,Phones,140.736,8,0.2,49.2576
3067,Second Class,BF-11215,Home Office,Albuquerque,New Mexico,87105,West,Technology,Accessories,214.95,5,0,88.1295
3068,Second Class,BF-11215,Home Office,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,45.36,7,0,21.7728
3069,Second Class,BF-11215,Home Office,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,288.24,6,0,138.3552
4459,Standard Class,SE-20110,Consumer,Denver,Colorado,80219,West,Office Supplies,Supplies,1332.496,2,0.2,-299.8116
5565,Same Day,SU-20665,Home Office,Chicago,Illinois,60610,Central,Office Supplies,Art,19.456,4,0.2,2.1888
5566,Same Day,SU-20665,Home Office,Chicago,Illinois,60610,Central,Technology,Machines,209.986,2,0.3,8.9994
5567,Same Day,SU-20665,Home Office,Chicago,Illinois,60610,Central,Office Supplies,Art,29.76,5,0.2,1.86
5568,Same Day,SU-20665,Home Office,Chicago,Illinois,60610,Central,Furniture,Chairs,89.768,1,0.3,-2.5648
5569,Same Day,SU-20665,Home Office,Chicago,Illinois,60610,Central,Technology,Copiers,959.984,2,0.2,335.9944
5570,Same Day,SU-20665,Home Office,Chicago,Illinois,60610,Central,Office Supplies,Paper,15.552,3,0.2,5.6376
5571,Same Day,SU-20665,Home Office,Chicago,Illinois,60610,Central,Technology,Phones,34.36,1,0.2,-7.3015
7231,First Class,SC-20380,Consumer,Fairfield,Connecticut,6824,East,Office Supplies,Binders,30.88,2,0,15.44
7232,First Class,SC-20380,Consumer,Fairfield,Connecticut,6824,East,Office Supplies,Appliances,465.16,2,0,120.9416
7233,First Class,SC-20380,Consumer,Fairfield,Connecticut,6824,East,Office Supplies,Paper,27.12,4,0,12.4752
7922,Standard Class,JB-16000,Consumer,Columbia,Maryland,21044,East,Office Supplies,Binders,174.3,3,0,81.921
8295,Standard Class,MT-17815,Consumer,New York City,New York,10011,East,Technology,Phones,299.9,2,0,74.975
9392,First Class,FH-14275,Corporate,Aurora,Illinois,60505,Central,Technology,Phones,7.992,1,0.2,2.5974
8440,Second Class,BN-11470,Corporate,Chicago,Illinois,60623,Central,Technology,Phones,49.616,2,0.2,4.9616
1929,Second Class,VM-21685,Home Office,Seattle,Washington,98105,West,Office Supplies,Paper,6.48,1,0,3.1104
1930,Second Class,VM-21685,Home Office,Seattle,Washington,98105,West,Office Supplies,Storage,46.51,1,0,1.8604
1931,Second Class,VM-21685,Home Office,Seattle,Washington,98105,West,Technology,Phones,659.976,3,0.2,49.4982
7353,Second Class,MG-17650,Home Office,Lakewood,Ohio,44107,East,Technology,Phones,445.44,8,0.4,-81.664
8525,Same Day,SP-20920,Consumer,Columbus,Ohio,43229,East,Technology,Phones,44.376,2,0.4,-7.396
8526,Same Day,SP-20920,Consumer,Columbus,Ohio,43229,East,Furniture,Furnishings,51.264,6,0.2,7.6896
8527,Same Day,SP-20920,Consumer,Columbus,Ohio,43229,East,Office Supplies,Binders,5.193,3,0.7,-3.462
8528,Same Day,SP-20920,Consumer,Columbus,Ohio,43229,East,Technology,Accessories,159.984,2,0.2,43.9956
8529,Same Day,SP-20920,Consumer,Columbus,Ohio,43229,East,Office Supplies,Storage,54.224,2,0.2,3.389
9738,Standard Class,KD-16615,Corporate,Los Angeles,California,90032,West,Office Supplies,Storage,310.12,2,0,80.6312
9739,Standard Class,KD-16615,Corporate,Los Angeles,California,90032,West,Office Supplies,Binders,70.464,6,0.2,22.9008
9740,Standard Class,KD-16615,Corporate,Los Angeles,California,90032,West,Office Supplies,Binders,19.68,5,0.2,6.888
9741,Standard Class,KD-16615,Corporate,Los Angeles,California,90032,West,Office Supplies,Appliances,140.67,3,0,54.8613
787,Second Class,CL-12565,Consumer,Lancaster,California,93534,West,Office Supplies,Binders,17.456,2,0.2,5.8914
2451,Second Class,DB-13405,Consumer,New York City,New York,10011,East,Office Supplies,Labels,18.75,5,0,9
2452,Second Class,DB-13405,Consumer,New York City,New York,10011,East,Technology,Phones,119.7,6,0,31.122
2453,Second Class,DB-13405,Consumer,New York City,New York,10011,East,Office Supplies,Binders,9.144,3,0.2,3.0861
2454,Second Class,DB-13405,Consumer,New York City,New York,10011,East,Technology,Accessories,57.06,3,0,18.2592
2455,Second Class,DB-13405,Consumer,New York City,New York,10011,East,Technology,Accessories,71.6,8,0,13.604
2456,Second Class,DB-13405,Consumer,New York City,New York,10011,East,Office Supplies,Storage,107.44,8,0,27.9344
2457,Second Class,DB-13405,Consumer,New York City,New York,10011,East,Office Supplies,Labels,7.31,1,0,3.4357
2458,Second Class,DB-13405,Consumer,New York City,New York,10011,East,Office Supplies,Art,59.1,6,0,22.458
2459,Second Class,DB-13405,Consumer,New York City,New York,10011,East,Office Supplies,Storage,46.53,3,0,12.0978
3379,Standard Class,PO-19180,Home Office,Houston,Texas,77095,Central,Office Supplies,Binders,13.776,6,0.8,-22.0416
3380,Standard Class,PO-19180,Home Office,Houston,Texas,77095,Central,Office Supplies,Paper,10.272,3,0.2,3.21
8785,Standard Class,AS-10630,Home Office,Knoxville,Tennessee,37918,South,Office Supplies,Labels,4.608,2,0.2,1.6704
677,Standard Class,CD-11980,Consumer,Tyler,Texas,75701,Central,Office Supplies,Appliances,2.688,3,0.8,-7.392
678,Standard Class,CD-11980,Consumer,Tyler,Texas,75701,Central,Technology,Accessories,27.816,3,0.2,4.5201
679,Standard Class,CD-11980,Consumer,Tyler,Texas,75701,Central,Furniture,Furnishings,82.524,3,0.6,-41.262
680,Standard Class,CD-11980,Consumer,Tyler,Texas,75701,Central,Office Supplies,Binders,182.994,3,0.8,-320.2395
3707,Standard Class,EN-13780,Consumer,Dallas,Texas,75220,Central,Office Supplies,Art,23.832,3,0.2,6.5538
8726,Standard Class,SW-20275,Consumer,Seattle,Washington,98115,West,Office Supplies,Art,46.2,4,0,21.252
8792,Standard Class,TT-21220,Consumer,Houston,Texas,77041,Central,Technology,Phones,537.544,7,0.2,47.0351
9014,Standard Class,BP-11050,Corporate,Los Angeles,California,90008,West,Office Supplies,Art,13.9,5,0,3.753
9015,Standard Class,BP-11050,Corporate,Los Angeles,California,90008,West,Office Supplies,Envelopes,19.4,5,0,9.312
9122,Second Class,JK-15325,Corporate,Los Angeles,California,90032,West,Office Supplies,Appliances,90.86,7,0,26.3494
1477,Standard Class,CG-12040,Home Office,New York City,New York,10024,East,Office Supplies,Labels,28.91,7,0,13.2986
4343,First Class,ND-18370,Consumer,San Francisco,California,94110,West,Office Supplies,Binders,19.824,6,0.2,6.6906
4344,First Class,ND-18370,Consumer,San Francisco,California,94110,West,Technology,Phones,657.504,6,0.2,-131.5008
4345,First Class,ND-18370,Consumer,San Francisco,California,94110,West,Technology,Accessories,99.54,2,0,10.9494
4346,First Class,ND-18370,Consumer,San Francisco,California,94110,West,Technology,Accessories,199.96,4,0,85.9828
5230,Second Class,SA-20830,Consumer,Fresno,California,93727,West,Office Supplies,Binders,14.624,2,0.2,5.1184
5231,Second Class,SA-20830,Consumer,Fresno,California,93727,West,Furniture,Tables,697.16,5,0.2,8.7145
5232,Second Class,SA-20830,Consumer,Fresno,California,93727,West,Furniture,Furnishings,30.93,1,0,12.6813
5233,Second Class,SA-20830,Consumer,Fresno,California,93727,West,Office Supplies,Binders,27.496,7,0.2,9.2799
9228,Standard Class,GZ-14545,Corporate,Los Angeles,California,90008,West,Office Supplies,Appliances,381.36,7,0,106.7808
9890,First Class,VG-21805,Corporate,Lakewood,New Jersey,8701,East,Office Supplies,Art,8.94,3,0,2.4138
447,Second Class,TB-21595,Consumer,Columbus,Indiana,47201,Central,Furniture,Furnishings,2.91,1,0,1.3677
